,b,k1,hits@10,hits@5,hits@3,hits@1
288,0.45,0.9,0.9293478260869565,0.8532608695652174,0.782608695652174,0.5706521739130435
289,0.45,1.0,0.9347826086956522,0.8532608695652174,0.782608695652174,0.5706521739130435
290,0.45,1.1,0.9402173913043478,0.8586956521739131,0.7880434782608695,0.5706521739130435
291,0.45,1.2000000000000002,0.9402173913043478,0.8586956521739131,0.7880434782608695,0.5652173913043478
292,0.45,1.3,0.9402173913043478,0.8695652173913043,0.7934782608695652,0.5815217391304348
293,0.45,1.4000000000000001,0.9402173913043478,0.8695652173913043,0.7989130434782609,0.5815217391304348
294,0.45,1.5,0.9402173913043478,0.8695652173913043,0.8043478260869565,0.5815217391304348
295,0.45,1.6,0.9402173913043478,0.8695652173913043,0.8043478260869565,0.5815217391304348
296,0.45,1.7000000000000002,0.9402173913043478,0.875,0.7989130434782609,0.5760869565217391
297,0.45,1.8,0.9402173913043478,0.8804347826086957,0.7934782608695652,0.5815217391304348
298,0.45,1.9000000000000001,0.9347826086956522,0.8804347826086957,0.7934782608695652,0.592391304347826
299,0.45,2.0,0.9402173913043478,0.8804347826086957,0.7934782608695652,0.5978260869565217
300,0.45,2.1,0.9456521739130435,0.875,0.7934782608695652,0.592391304347826
301,0.45,2.2,0.9456521739130435,0.8695652173913043,0.7989130434782609,0.5978260869565217
302,0.45,2.3000000000000003,0.9510869565217391,0.8695652173913043,0.7989130434782609,0.5978260869565217
303,0.45,2.4000000000000004,0.9510869565217391,0.8695652173913043,0.8043478260869565,0.592391304347826
304,0.45,2.5,0.9510869565217391,0.8695652173913043,0.8043478260869565,0.5978260869565217
305,0.45,2.6,0.9565217391304348,0.8695652173913043,0.8043478260869565,0.5869565217391305
306,0.45,2.7,0.9565217391304348,0.8695652173913043,0.8043478260869565,0.5869565217391305
307,0.45,2.8000000000000003,0.9565217391304348,0.8695652173913043,0.8043478260869565,0.5869565217391305
308,0.45,2.9000000000000004,0.9565217391304348,0.8695652173913043,0.8043478260869565,0.5869565217391305
309,0.45,3.0,0.9565217391304348,0.8695652173913043,0.8043478260869565,0.5869565217391305
310,0.5,0.0,0.8315217391304348,0.7228260869565217,0.6086956521739131,0.41847826086956524
311,0.5,0.1,0.8858695652173914,0.8478260869565217,0.7445652173913043,0.5163043478260869
312,0.5,0.2,0.8913043478260869,0.8532608695652174,0.7554347826086957,0.5380434782608695
313,0.5,0.30000000000000004,0.8967391304347826,0.8532608695652174,0.7608695652173914,0.5543478260869565
314,0.5,0.4,0.9021739130434783,0.8478260869565217,0.7663043478260869,0.5597826086956522
315,0.5,0.5,0.907608695652174,0.8532608695652174,0.7663043478260869,0.5597826086956522
316,0.5,0.6000000000000001,0.9239130434782609,0.8532608695652174,0.7717391304347826,0.5706521739130435
317,0.5,0.7000000000000001,0.9239130434782609,0.8532608695652174,0.7880434782608695,0.5706521739130435
318,0.5,0.8,0.9239130434782609,0.8532608695652174,0.782608695652174,0.5706521739130435
319,0.5,0.9,0.9239130434782609,0.8586956521739131,0.782608695652174,0.5706521739130435
320,0.5,1.0,0.9293478260869565,0.8586956521739131,0.7880434782608695,0.5706521739130435
321,0.5,1.1,0.9347826086956522,0.8586956521739131,0.7880434782608695,0.5706521739130435
322,0.5,1.2000000000000002,0.9347826086956522,0.8586956521739131,0.782608695652174,0.5652173913043478
323,0.5,1.3,0.9347826086956522,0.8641304347826086,0.7880434782608695,0.5815217391304348
324,0.5,1.4000000000000001,0.9402173913043478,0.8695652173913043,0.7934782608695652,0.5815217391304348
325,0.5,1.5,0.9402173913043478,0.8695652173913043,0.7989130434782609,0.5815217391304348
326,0.5,1.6,0.9402173913043478,0.8695652173913043,0.8043478260869565,0.5815217391304348
327,0.5,1.7000000000000002,0.9402173913043478,0.875,0.7989130434782609,0.5869565217391305
328,0.5,1.8,0.9402173913043478,0.8804347826086957,0.7934782608695652,0.5869565217391305
329,0.5,1.9000000000000001,0.9347826086956522,0.8804347826086957,0.7934782608695652,0.5978260869565217
330,0.5,2.0,0.9456521739130435,0.875,0.7934782608695652,0.6032608695652174
331,0.5,2.1,0.9456521739130435,0.875,0.7934782608695652,0.5978260869565217
332,0.5,2.2,0.9510869565217391,0.875,0.7989130434782609,0.592391304347826
333,0.5,2.3000000000000003,0.9510869565217391,0.8695652173913043,0.7989130434782609,0.5978260869565217
334,0.5,2.4000000000000004,0.9510869565217391,0.8695652173913043,0.8043478260869565,0.592391304347826
335,0.5,2.5,0.9510869565217391,0.8695652173913043,0.8043478260869565,0.5869565217391305
336,0.5,2.6,0.9510869565217391,0.8695652173913043,0.8043478260869565,0.5815217391304348
337,0.5,2.7,0.9565217391304348,0.8695652173913043,0.8043478260869565,0.5869565217391305
338,0.5,2.8000000000000003,0.9565217391304348,0.8695652173913043,0.8043478260869565,0.5869565217391305
339,0.5,2.9000000000000004,0.9565217391304348,0.8695652173913043,0.8043478260869565,0.592391304347826
340,0.5,3.0,0.9565217391304348,0.8695652173913043,0.8043478260869565,0.5869565217391305
341,0.55,0.0,0.8315217391304348,0.7228260869565217,0.6086956521739131,0.41847826086956524
342,0.55,0.1,0.8858695652173914,0.8478260869565217,0.7445652173913043,0.5163043478260869
343,0.55,0.2,0.8858695652173914,0.8532608695652174,0.7554347826086957,0.5380434782608695
344,0.55,0.30000000000000004,0.8913043478260869,0.8532608695652174,0.7608695652173914,0.5489130434782609
345,0.55,0.4,0.9021739130434783,0.8478260869565217,0.7663043478260869,0.5597826086956522
346,0.55,0.5,0.907608695652174,0.8532608695652174,0.7663043478260869,0.5597826086956522
347,0.55,0.6000000000000001,0.9239130434782609,0.8532608695652174,0.7717391304347826,0.5760869565217391
348,0.55,0.7000000000000001,0.9239130434782609,0.8532608695652174,0.782608695652174,0.5706521739130435
349,0.55,0.8,0.9239130434782609,0.8532608695652174,0.7880434782608695,0.5706521739130435
350,0.55,0.9,0.9239130434782609,0.8586956521739131,0.782608695652174,0.5706521739130435
351,0.55,1.0,0.9293478260869565,0.8586956521739131,0.7880434782608695,0.5706521739130435
352,0.55,1.1,0.9347826086956522,0.8586956521739131,0.7880434782608695,0.5706521739130435
353,0.55,1.2000000000000002,0.9347826086956522,0.8532608695652174,0.7880434782608695,0.5706521739130435
354,0.55,1.3,0.9347826086956522,0.8586956521739131,0.7880434782608695,0.5815217391304348
355,0.55,1.4000000000000001,0.9347826086956522,0.8641304347826086,0.7934782608695652,0.5815217391304348
356,0.55,1.5,0.9347826086956522,0.8641304347826086,0.7989130434782609,0.5869565217391305
357,0.55,1.6,0.9347826086956522,0.8641304347826086,0.7989130434782609,0.592391304347826
358,0.55,1.7000000000000002,0.9347826086956522,0.8695652173913043,0.7880434782608695,0.592391304347826
359,0.55,1.8,0.9347826086956522,0.8695652173913043,0.7880434782608695,0.5978260869565217
360,0.55,1.9000000000000001,0.9293478260869565,0.875,0.7934782608695652,0.6032608695652174
361,0.55,2.0,0.9347826086956522,0.875,0.7934782608695652,0.5978260869565217
362,0.55,2.1,0.9456521739130435,0.875,0.7934782608695652,0.5978260869565217
363,0.55,2.2,0.9456521739130435,0.8695652173913043,0.7934782608695652,0.5978260869565217
364,0.55,2.3000000000000003,0.9456521739130435,0.8695652173913043,0.7989130434782609,0.5978260869565217
365,0.55,2.4000000000000004,0.9456521739130435,0.875,0.7989130434782609,0.5978260869565217
366,0.55,2.5,0.9456521739130435,0.875,0.8043478260869565,0.5869565217391305
367,0.55,2.6,0.9456521739130435,0.8695652173913043,0.8043478260869565,0.5869565217391305
368,0.55,2.7,0.9510869565217391,0.8695652173913043,0.8043478260869565,0.5815217391304348
369,0.55,2.8000000000000003,0.9510869565217391,0.8695652173913043,0.8043478260869565,0.5815217391304348
370,0.55,2.9000000000000004,0.9510869565217391,0.8695652173913043,0.8043478260869565,0.592391304347826
371,0.55,3.0,0.9510869565217391,0.8695652173913043,0.8043478260869565,0.592391304347826
372,0.6000000000000001,0.0,0.8315217391304348,0.7228260869565217,0.6086956521739131,0.41847826086956524
373,0.6000000000000001,0.1,0.8858695652173914,0.8478260869565217,0.7445652173913043,0.5163043478260869
374,0.6000000000000001,0.2,0.8858695652173914,0.8532608695652174,0.7554347826086957,0.5380434782608695
375,0.6000000000000001,0.30000000000000004,0.8913043478260869,0.8532608695652174,0.7608695652173914,0.5489130434782609
376,0.6000000000000001,0.4,0.9021739130434783,0.8532608695652174,0.7663043478260869,0.5543478260869565
377,0.6000000000000001,0.5,0.907608695652174,0.8532608695652174,0.7663043478260869,0.5597826086956522
378,0.6000000000000001,0.6000000000000001,0.9239130434782609,0.8532608695652174,0.7663043478260869,0.5760869565217391
379,0.6000000000000001,0.7000000000000001,0.9239130434782609,0.8532608695652174,0.7771739130434783,0.5706521739130435
380,0.6000000000000001,0.8,0.9239130434782609,0.8532608695652174,0.782608695652174,0.5706521739130435
381,0.6000000000000001,0.9,0.9239130434782609,0.8532608695652174,0.7771739130434783,0.5706521739130435
382,0.6000000000000001,1.0,0.9293478260869565,0.8532608695652174,0.7880434782608695,0.5706521739130435
383,0.6000000000000001,1.1,0.9347826086956522,0.8532608695652174,0.7880434782608695,0.5706521739130435
384,0.6000000000000001,1.2000000000000002,0.9347826086956522,0.8532608695652174,0.7880434782608695,0.5706521739130435
385,0.6000000000000001,1.3,0.9347826086956522,0.8586956521739131,0.7934782608695652,0.5869565217391305
386,0.6000000000000001,1.4000000000000001,0.9347826086956522,0.8641304347826086,0.7989130434782609,0.5869565217391305
387,0.6000000000000001,1.5,0.9347826086956522,0.8641304347826086,0.8043478260869565,0.5869565217391305
388,0.6000000000000001,1.6,0.9347826086956522,0.8641304347826086,0.7989130434782609,0.592391304347826
389,0.6000000000000001,1.7000000000000002,0.9347826086956522,0.8695652173913043,0.7880434782608695,0.5978260869565217
390,0.6000000000000001,1.8,0.9347826086956522,0.8695652173913043,0.7880434782608695,0.5978260869565217
391,0.6000000000000001,1.9000000000000001,0.9347826086956522,0.875,0.7880434782608695,0.5978260869565217
392,0.6000000000000001,2.0,0.9402173913043478,0.875,0.7880434782608695,0.5978260869565217
393,0.6000000000000001,2.1,0.9456521739130435,0.875,0.7880434782608695,0.5978260869565217
394,0.6000000000000001,2.2,0.9456521739130435,0.8695652173913043,0.7880434782608695,0.5978260869565217
395,0.6000000000000001,2.3000000000000003,0.9456521739130435,0.8695652173913043,0.7934782608695652,0.5978260869565217
396,0.6000000000000001,2.4000000000000004,0.9456521739130435,0.8695652173913043,0.7934782608695652,0.5978260869565217
397,0.6000000000000001,2.5,0.9456521739130435,0.875,0.7880434782608695,0.592391304347826
398,0.6000000000000001,2.6,0.9456521739130435,0.875,0.7989130434782609,0.5869565217391305
399,0.6000000000000001,2.7,0.9510869565217391,0.875,0.7989130434782609,0.5815217391304348
400,0.6000000000000001,2.8000000000000003,0.9510869565217391,0.875,0.7989130434782609,0.5869565217391305
401,0.6000000000000001,2.9000000000000004,0.9510869565217391,0.8695652173913043,0.7989130434782609,0.5869565217391305
402,0.6000000000000001,3.0,0.9510869565217391,0.8695652173913043,0.7989130434782609,0.5815217391304348
403,0.65,0.0,0.8315217391304348,0.7228260869565217,0.6086956521739131,0.41847826086956524
404,0.65,0.1,0.8858695652173914,0.8478260869565217,0.75,0.5163043478260869
405,0.65,0.2,0.8858695652173914,0.8532608695652174,0.7608695652173914,0.5380434782608695
406,0.65,0.30000000000000004,0.8913043478260869,0.8532608695652174,0.7608695652173914,0.5543478260869565
407,0.65,0.4,0.9021739130434783,0.8532608695652174,0.7663043478260869,0.5597826086956522
408,0.65,0.5,0.907608695652174,0.8586956521739131,0.7663043478260869,0.5652173913043478
409,0.65,0.6000000000000001,0.9239130434782609,0.8532608695652174,0.7663043478260869,0.5760869565217391
410,0.65,0.7000000000000001,0.9239130434782609,0.8532608695652174,0.7717391304347826,0.5760869565217391
411,0.65,0.8,0.9239130434782609,0.8478260869565217,0.7771739130434783,0.5706521739130435
412,0.65,0.9,0.9239130434782609,0.8532608695652174,0.7771739130434783,0.5706521739130435
413,0.65,1.0,0.9293478260869565,0.8532608695652174,0.7880434782608695,0.5706521739130435
414,0.65,1.1,0.9347826086956522,0.8532608695652174,0.7880434782608695,0.5706521739130435
415,0.65,1.2000000000000002,0.9347826086956522,0.8532608695652174,0.7934782608695652,0.5760869565217391
416,0.65,1.3,0.9347826086956522,0.8586956521739131,0.7934782608695652,0.5869565217391305
417,0.65,1.4000000000000001,0.9347826086956522,0.8641304347826086,0.7989130434782609,0.5869565217391305
418,0.65,1.5,0.9347826086956522,0.8641304347826086,0.8043478260869565,0.5978260869565217
419,0.65,1.6,0.9347826086956522,0.8641304347826086,0.7934782608695652,0.5978260869565217
420,0.65,1.7000000000000002,0.9347826086956522,0.8641304347826086,0.7934782608695652,0.6032608695652174
421,0.65,1.8,0.9347826086956522,0.8695652173913043,0.7934782608695652,0.592391304347826
422,0.65,1.9000000000000001,0.9402173913043478,0.8695652173913043,0.7880434782608695,0.5978260869565217
423,0.65,2.0,0.9402173913043478,0.875,0.7880434782608695,0.5978260869565217
424,0.65,2.1,0.9456521739130435,0.8695652173913043,0.782608695652174,0.5978260869565217
425,0.65,2.2,0.9456521739130435,0.8695652173913043,0.782608695652174,0.5978260869565217
426,0.65,2.3000000000000003,0.9456521739130435,0.8695652173913043,0.7880434782608695,0.5978260869565217
427,0.65,2.4000000000000004,0.9456521739130435,0.8695652173913043,0.7880434782608695,0.5978260869565217
428,0.65,2.5,0.9456521739130435,0.875,0.7880434782608695,0.592391304347826
429,0.65,2.6,0.9456521739130435,0.875,0.7880434782608695,0.5869565217391305
430,0.65,2.7,0.9510869565217391,0.875,0.7934782608695652,0.5869565217391305
431,0.65,2.8000000000000003,0.9510869565217391,0.875,0.7934782608695652,0.592391304347826
432,0.65,2.9000000000000004,0.9510869565217391,0.875,0.7934782608695652,0.5869565217391305
433,0.65,3.0,0.9510869565217391,0.8804347826086957,0.7934782608695652,0.5869565217391305
434,0.7000000000000001,0.0,0.8315217391304348,0.7228260869565217,0.6086956521739131,0.41847826086956524
435,0.7000000000000001,0.1,0.8858695652173914,0.8478260869565217,0.7445652173913043,0.5163043478260869
436,0.7000000000000001,0.2,0.8858695652173914,0.8532608695652174,0.7608695652173914,0.5380434782608695
437,0.7000000000000001,0.30000000000000004,0.8913043478260869,0.8532608695652174,0.7608695652173914,0.5543478260869565
438,0.7000000000000001,0.4,0.9021739130434783,0.8532608695652174,0.7663043478260869,0.5597826086956522
439,0.7000000000000001,0.5,0.907608695652174,0.8586956521739131,0.7663043478260869,0.5597826086956522
440,0.7000000000000001,0.6000000000000001,0.9239130434782609,0.8586956521739131,0.7663043478260869,0.5815217391304348
441,0.7000000000000001,0.7000000000000001,0.9239130434782609,0.8478260869565217,0.7663043478260869,0.5815217391304348
442,0.7000000000000001,0.8,0.9239130434782609,0.8478260869565217,0.7771739130434783,0.5815217391304348
443,0.7000000000000001,0.9,0.9239130434782609,0.8532608695652174,0.782608695652174,0.5760869565217391
444,0.7000000000000001,1.0,0.9293478260869565,0.8532608695652174,0.7880434782608695,0.5760869565217391
445,0.7000000000000001,1.1,0.9347826086956522,0.8532608695652174,0.7880434782608695,0.5815217391304348
446,0.7000000000000001,1.2000000000000002,0.9347826086956522,0.8532608695652174,0.7934782608695652,0.5815217391304348
447,0.7000000000000001,1.3,0.9347826086956522,0.8586956521739131,0.7934782608695652,0.592391304347826
448,0.7000000000000001,1.4000000000000001,0.9347826086956522,0.8641304347826086,0.7989130434782609,0.5978260869565217
449,0.7000000000000001,1.5,0.9347826086956522,0.8641304347826086,0.8043478260869565,0.6032608695652174
450,0.7000000000000001,1.6,0.9347826086956522,0.8641304347826086,0.7934782608695652,0.5978260869565217
451,0.7000000000000001,1.7000000000000002,0.9347826086956522,0.8641304347826086,0.7934782608695652,0.6032608695652174
452,0.7000000000000001,1.8,0.9347826086956522,0.8695652173913043,0.7934782608695652,0.5978260869565217
453,0.7000000000000001,1.9000000000000001,0.9402173913043478,0.8695652173913043,0.7880434782608695,0.6032608695652174
454,0.7000000000000001,2.0,0.9402173913043478,0.875,0.7880434782608695,0.6032608695652174
455,0.7000000000000001,2.1,0.9456521739130435,0.8695652173913043,0.7880434782608695,0.6032608695652174
456,0.7000000000000001,2.2,0.9456521739130435,0.8695652173913043,0.7880434782608695,0.6086956521739131
457,0.7000000000000001,2.3000000000000003,0.9456521739130435,0.8695652173913043,0.782608695652174,0.6032608695652174
458,0.7000000000000001,2.4000000000000004,0.9456521739130435,0.8695652173913043,0.7880434782608695,0.5978260869565217
459,0.7000000000000001,2.5,0.9456521739130435,0.875,0.7880434782608695,0.5978260869565217
460,0.7000000000000001,2.6,0.9456521739130435,0.875,0.7880434782608695,0.6032608695652174
461,0.7000000000000001,2.7,0.9510869565217391,0.875,0.7880434782608695,0.5978260869565217
462,0.7000000000000001,2.8000000000000003,0.9510869565217391,0.875,0.7934782608695652,0.6032608695652174
463,0.7000000000000001,2.9000000000000004,0.9510869565217391,0.8804347826086957,0.7934782608695652,0.5978260869565217
464,0.7000000000000001,3.0,0.9510869565217391,0.8804347826086957,0.7934782608695652,0.5978260869565217
465,0.75,0.0,0.8315217391304348,0.7228260869565217,0.6086956521739131,0.41847826086956524
466,0.75,0.1,0.8858695652173914,0.8478260869565217,0.7445652173913043,0.5108695652173914
467,0.75,0.2,0.8858695652173914,0.8532608695652174,0.7554347826086957,0.5380434782608695
468,0.75,0.30000000000000004,0.8913043478260869,0.8532608695652174,0.7608695652173914,0.5543478260869565
469,0.75,0.4,0.9021739130434783,0.8532608695652174,0.7663043478260869,0.5597826086956522
470,0.75,0.5,0.907608695652174,0.8586956521739131,0.7663043478260869,0.5597826086956522
471,0.75,0.6000000000000001,0.9239130434782609,0.8586956521739131,0.7663043478260869,0.5760869565217391
472,0.75,0.7000000000000001,0.9239130434782609,0.8586956521739131,0.7663043478260869,0.5815217391304348
473,0.75,0.8,0.9239130434782609,0.8478260869565217,0.7771739130434783,0.5815217391304348
474,0.75,0.9,0.9239130434782609,0.8532608695652174,0.7880434782608695,0.5815217391304348
475,0.75,1.0,0.9293478260869565,0.8532608695652174,0.7880434782608695,0.5815217391304348
476,0.75,1.1,0.9347826086956522,0.8532608695652174,0.7880434782608695,0.5815217391304348
477,0.75,1.2000000000000002,0.9347826086956522,0.8532608695652174,0.7934782608695652,0.5815217391304348
478,0.75,1.3,0.9347826086956522,0.8586956521739131,0.7934782608695652,0.5978260869565217
479,0.75,1.4000000000000001,0.9347826086956522,0.8641304347826086,0.7989130434782609,0.5978260869565217
480,0.75,1.5,0.9347826086956522,0.8641304347826086,0.8043478260869565,0.5978260869565217
481,0.75,1.6,0.9347826086956522,0.8641304347826086,0.7934782608695652,0.6032608695652174
482,0.75,1.7000000000000002,0.9402173913043478,0.8641304347826086,0.7880434782608695,0.6032608695652174
483,0.75,1.8,0.9347826086956522,0.8641304347826086,0.7880434782608695,0.5978260869565217
484,0.75,1.9000000000000001,0.9402173913043478,0.8695652173913043,0.7880434782608695,0.6032608695652174
485,0.75,2.0,0.9456521739130435,0.8641304347826086,0.7880434782608695,0.6032608695652174
486,0.75,2.1,0.9456521739130435,0.8695652173913043,0.7880434782608695,0.6086956521739131
487,0.75,2.2,0.9456521739130435,0.8695652173913043,0.7880434782608695,0.6086956521739131
488,0.75,2.3000000000000003,0.9456521739130435,0.8695652173913043,0.7880434782608695,0.6086956521739131
489,0.75,2.4000000000000004,0.9456521739130435,0.8695652173913043,0.7934782608695652,0.6032608695652174
490,0.75,2.5,0.9456521739130435,0.8695652173913043,0.7934782608695652,0.6086956521739131
491,0.75,2.6,0.9456521739130435,0.875,0.7934782608695652,0.6086956521739131
492,0.75,2.7,0.9510869565217391,0.875,0.7934782608695652,0.6032608695652174
493,0.75,2.8000000000000003,0.9510869565217391,0.8804347826086957,0.7989130434782609,0.6032608695652174
494,0.75,2.9000000000000004,0.9510869565217391,0.8804347826086957,0.7934782608695652,0.5978260869565217
495,0.75,3.0,0.9510869565217391,0.875,0.7934782608695652,0.5978260869565217
496,0.8,0.0,0.8315217391304348,0.7228260869565217,0.6086956521739131,0.41847826086956524
497,0.8,0.1,0.8858695652173914,0.8478260869565217,0.7445652173913043,0.5163043478260869
498,0.8,0.2,0.8858695652173914,0.8532608695652174,0.7554347826086957,0.532608695652174
499,0.8,0.30000000000000004,0.8913043478260869,0.8532608695652174,0.7554347826086957,0.5543478260869565
500,0.8,0.4,0.9021739130434783,0.8532608695652174,0.7663043478260869,0.5597826086956522
501,0.8,0.5,0.907608695652174,0.8586956521739131,0.7608695652173914,0.5597826086956522
502,0.8,0.6000000000000001,0.9239130434782609,0.8586956521739131,0.7717391304347826,0.5760869565217391
503,0.8,0.7000000000000001,0.9239130434782609,0.8586956521739131,0.7663043478260869,0.5760869565217391
504,0.8,0.8,0.9239130434782609,0.8478260869565217,0.7717391304347826,0.5815217391304348
505,0.8,0.9,0.9239130434782609,0.8586956521739131,0.7880434782608695,0.5869565217391305
506,0.8,1.0,0.9293478260869565,0.8532608695652174,0.7880434782608695,0.592391304347826
507,0.8,1.1,0.9347826086956522,0.8532608695652174,0.7880434782608695,0.5869565217391305
508,0.8,1.2000000000000002,0.9347826086956522,0.8532608695652174,0.7934782608695652,0.592391304347826
509,0.8,1.3,0.9347826086956522,0.8532608695652174,0.7934782608695652,0.6032608695652174
510,0.8,1.4000000000000001,0.9347826086956522,0.8641304347826086,0.7989130434782609,0.6032608695652174
511,0.8,1.5,0.9347826086956522,0.8641304347826086,0.7934782608695652,0.6032608695652174
512,0.8,1.6,0.9402173913043478,0.8641304347826086,0.7880434782608695,0.6086956521739131
513,0.8,1.7000000000000002,0.9402173913043478,0.8641304347826086,0.7880434782608695,0.6086956521739131
514,0.8,1.8,0.9347826086956522,0.8641304347826086,0.7880434782608695,0.6032608695652174
515,0.8,1.9000000000000001,0.9402173913043478,0.8695652173913043,0.7880434782608695,0.6086956521739131
516,0.8,2.0,0.9456521739130435,0.8641304347826086,0.7880434782608695,0.6086956521739131
517,0.8,2.1,0.9456521739130435,0.8641304347826086,0.7880434782608695,0.6195652173913043
518,0.8,2.2,0.9456521739130435,0.8695652173913043,0.7880434782608695,0.6195652173913043
519,0.8,2.3000000000000003,0.9456521739130435,0.8641304347826086,0.7880434782608695,0.625
520,0.8,2.4000000000000004,0.9456521739130435,0.8641304347826086,0.7880434782608695,0.6141304347826086
521,0.8,2.5,0.9456521739130435,0.8641304347826086,0.7934782608695652,0.6141304347826086
522,0.8,2.6,0.9456521739130435,0.8695652173913043,0.7934782608695652,0.6086956521739131
523,0.8,2.7,0.9510869565217391,0.8695652173913043,0.7934782608695652,0.6086956521739131
524,0.8,2.8000000000000003,0.9510869565217391,0.8804347826086957,0.7989130434782609,0.6141304347826086
525,0.8,2.9000000000000004,0.9510869565217391,0.875,0.7989130434782609,0.6086956521739131
526,0.8,3.0,0.9510869565217391,0.875,0.7989130434782609,0.6032608695652174
527,0.8500000000000001,0.0,0.8315217391304348,0.7228260869565217,0.6086956521739131,0.41847826086956524
528,0.8500000000000001,0.1,0.8858695652173914,0.8478260869565217,0.75,0.5163043478260869
529,0.8500000000000001,0.2,0.8858695652173914,0.8532608695652174,0.7608695652173914,0.5380434782608695
530,0.8500000000000001,0.30000000000000004,0.8913043478260869,0.8586956521739131,0.7663043478260869,0.5597826086956522
531,0.8500000000000001,0.4,0.9021739130434783,0.8532608695652174,0.7717391304347826,0.5652173913043478
532,0.8500000000000001,0.5,0.907608695652174,0.8586956521739131,0.7663043478260869,0.5652173913043478
533,0.8500000000000001,0.6000000000000001,0.9239130434782609,0.8586956521739131,0.7771739130434783,0.5760869565217391
534,0.8500000000000001,0.7000000000000001,0.9239130434782609,0.8586956521739131,0.7717391304347826,0.5815217391304348
535,0.8500000000000001,0.8,0.9239130434782609,0.8532608695652174,0.782608695652174,0.5815217391304348
536,0.8500000000000001,0.9,0.9239130434782609,0.8641304347826086,0.7934782608695652,0.592391304347826
537,0.8500000000000001,1.0,0.9293478260869565,0.8586956521739131,0.7934782608695652,0.592391304347826
538,0.8500000000000001,1.1,0.9347826086956522,0.8586956521739131,0.7934782608695652,0.5978260869565217
539,0.8500000000000001,1.2000000000000002,0.9347826086956522,0.8586956521739131,0.7934782608695652,0.5978260869565217
540,0.8500000000000001,1.3,0.9347826086956522,0.8586956521739131,0.7934782608695652,0.5978260869565217
541,0.8500000000000001,1.4000000000000001,0.9347826086956522,0.8695652173913043,0.7880434782608695,0.6032608695652174
542,0.8500000000000001,1.5,0.9293478260869565,0.8641304347826086,0.7880434782608695,0.6086956521739131
543,0.8500000000000001,1.6,0.9293478260869565,0.8641304347826086,0.7880434782608695,0.6086956521739131
544,0.8500000000000001,1.7000000000000002,0.9402173913043478,0.8641304347826086,0.7880434782608695,0.6086956521739131
545,0.8500000000000001,1.8,0.9347826086956522,0.8641304347826086,0.7880434782608695,0.6032608695652174
546,0.8500000000000001,1.9000000000000001,0.9456521739130435,0.8641304347826086,0.7880434782608695,0.6086956521739131
547,0.8500000000000001,2.0,0.9456521739130435,0.8641304347826086,0.7880434782608695,0.6141304347826086
548,0.8500000000000001,2.1,0.9456521739130435,0.8641304347826086,0.7880434782608695,0.625
549,0.8500000000000001,2.2,0.9456521739130435,0.8641304347826086,0.7880434782608695,0.625
550,0.8500000000000001,2.3000000000000003,0.9456521739130435,0.8641304347826086,0.7880434782608695,0.625
551,0.8500000000000001,2.4000000000000004,0.9456521739130435,0.8641304347826086,0.7880434782608695,0.6141304347826086
552,0.8500000000000001,2.5,0.9456521739130435,0.8641304347826086,0.7934782608695652,0.6086956521739131
553,0.8500000000000001,2.6,0.9456521739130435,0.8695652173913043,0.7934782608695652,0.6086956521739131
554,0.8500000000000001,2.7,0.9510869565217391,0.875,0.7934782608695652,0.6086956521739131
555,0.8500000000000001,2.8000000000000003,0.9510869565217391,0.875,0.7989130434782609,0.6141304347826086
556,0.8500000000000001,2.9000000000000004,0.9510869565217391,0.8804347826086957,0.7989130434782609,0.6086956521739131
557,0.8500000000000001,3.0,0.9510869565217391,0.8804347826086957,0.7989130434782609,0.6086956521739131
558,0.9,0.0,0.8315217391304348,0.7228260869565217,0.6086956521739131,0.41847826086956524
559,0.9,0.1,0.8858695652173914,0.8532608695652174,0.7554347826086957,0.5163043478260869
560,0.9,0.2,0.8858695652173914,0.8586956521739131,0.7608695652173914,0.5380434782608695
561,0.9,0.30000000000000004,0.8913043478260869,0.8641304347826086,0.7663043478260869,0.5597826086956522
562,0.9,0.4,0.907608695652174,0.8586956521739131,0.7663043478260869,0.5706521739130435
563,0.9,0.5,0.907608695652174,0.8641304347826086,0.7663043478260869,0.5652173913043478
564,0.9,0.6000000000000001,0.9184782608695652,0.8641304347826086,0.7771739130434783,0.5815217391304348
565,0.9,0.7000000000000001,0.9239130434782609,0.8695652173913043,0.7717391304347826,0.5869565217391305
566,0.9,0.8,0.9239130434782609,0.8586956521739131,0.782608695652174,0.5869565217391305
567,0.9,0.9,0.9239130434782609,0.8641304347826086,0.7880434782608695,0.592391304347826
568,0.9,1.0,0.9293478260869565,0.8641304347826086,0.7934782608695652,0.6032608695652174
569,0.9,1.1,0.9347826086956522,0.8641304347826086,0.7934782608695652,0.6032608695652174
570,0.9,1.2000000000000002,0.9347826086956522,0.8641304347826086,0.7934782608695652,0.5978260869565217
571,0.9,1.3,0.9347826086956522,0.8641304347826086,0.7880434782608695,0.6141304347826086
572,0.9,1.4000000000000001,0.9347826086956522,0.875,0.7880434782608695,0.6141304347826086
573,0.9,1.5,0.9293478260869565,0.8695652173913043,0.7880434782608695,0.6195652173913043
574,0.9,1.6,0.9293478260869565,0.8695652173913043,0.7880434782608695,0.6141304347826086
575,0.9,1.7000000000000002,0.9347826086956522,0.8695652173913043,0.7880434782608695,0.6141304347826086
