,query type,fields,hits@10,hits@5,hits@3,hits@1
42,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.5')",0.8967391304347826,0.8315217391304348,0.75,0.4945652173913043
43,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.25', 'keywords^1.75', 'ne^1.75')",0.8967391304347826,0.8260869565217391,0.75,0.4891304347826087
44,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.25', 'keywords^1.75', 'ne^2.0')",0.8967391304347826,0.8315217391304348,0.7445652173913043,0.46195652173913043
45,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.0')",0.8967391304347826,0.8152173913043478,0.7608695652173914,0.4945652173913043
46,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.25')",0.8967391304347826,0.8152173913043478,0.7608695652173914,0.4945652173913043
47,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.5')",0.9021739130434783,0.8097826086956522,0.7554347826086957,0.4945652173913043
48,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.75')",0.9130434782608695,0.8152173913043478,0.7445652173913043,0.4782608695652174
49,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.25', 'keywords^2.0', 'ne^2.0')",0.907608695652174,0.8206521739130435,0.75,0.4673913043478261
50,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.0', 'ne^1.0')",0.9293478260869565,0.842391304347826,0.7717391304347826,0.5543478260869565
51,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.0', 'ne^1.25')",0.9293478260869565,0.8369565217391305,0.7717391304347826,0.5543478260869565
52,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.0', 'ne^1.5')",0.9293478260869565,0.8478260869565217,0.7717391304347826,0.5380434782608695
53,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.0', 'ne^1.75')",0.9293478260869565,0.8369565217391305,0.7663043478260869,0.5380434782608695
54,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.0', 'ne^2.0')",0.9239130434782609,0.8260869565217391,0.7391304347826086,0.532608695652174
55,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.25', 'ne^1.0')",0.9293478260869565,0.842391304347826,0.7717391304347826,0.5652173913043478
56,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.25', 'ne^1.25')",0.9293478260869565,0.8369565217391305,0.7717391304347826,0.5652173913043478
57,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.25', 'ne^1.5')",0.9293478260869565,0.8478260869565217,0.7717391304347826,0.5489130434782609
58,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.25', 'ne^1.75')",0.9293478260869565,0.8369565217391305,0.7663043478260869,0.5434782608695652
59,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.25', 'ne^2.0')",0.9239130434782609,0.8206521739130435,0.7445652173913043,0.5380434782608695
60,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.0')",0.9293478260869565,0.8369565217391305,0.7934782608695652,0.5706521739130435
61,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.25')",0.9239130434782609,0.8315217391304348,0.7934782608695652,0.5706521739130435
62,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.5')",0.9239130434782609,0.8478260869565217,0.7934782608695652,0.5543478260869565
63,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.75')",0.9184782608695652,0.842391304347826,0.782608695652174,0.5489130434782609
64,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.5', 'ne^2.0')",0.9184782608695652,0.8315217391304348,0.7608695652173914,0.5380434782608695
65,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.0')",0.9021739130434783,0.8315217391304348,0.7717391304347826,0.5380434782608695
66,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.25')",0.8967391304347826,0.8315217391304348,0.7717391304347826,0.5380434782608695
67,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.5')",0.907608695652174,0.842391304347826,0.7663043478260869,0.5271739130434783
68,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.75')",0.8967391304347826,0.842391304347826,0.7663043478260869,0.5271739130434783
69,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^2.0')",0.8913043478260869,0.8260869565217391,0.7554347826086957,0.5108695652173914
70,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.0')",0.907608695652174,0.8206521739130435,0.7771739130434783,0.5
71,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.25')",0.9021739130434783,0.8206521739130435,0.7771739130434783,0.5
72,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.5')",0.907608695652174,0.8152173913043478,0.7717391304347826,0.5
73,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.75')",0.907608695652174,0.8152173913043478,0.7608695652173914,0.4891304347826087
74,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^2.0')",0.9021739130434783,0.8152173913043478,0.7554347826086957,0.4891304347826087
75,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.0')",0.9184782608695652,0.8315217391304348,0.75,0.5489130434782609
76,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.25')",0.9184782608695652,0.8315217391304348,0.75,0.5489130434782609
77,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.5')",0.9184782608695652,0.8260869565217391,0.75,0.5489130434782609
78,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.75')",0.9184782608695652,0.8369565217391305,0.75,0.532608695652174
79,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.0', 'ne^2.0')",0.9184782608695652,0.8369565217391305,0.7336956521739131,0.5380434782608695
80,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.0')",0.9293478260869565,0.842391304347826,0.75,0.5489130434782609
81,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.25')",0.9293478260869565,0.842391304347826,0.75,0.5489130434782609
82,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.5')",0.9293478260869565,0.8369565217391305,0.75,0.5489130434782609
83,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.75')",0.9293478260869565,0.8478260869565217,0.75,0.532608695652174
84,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.25', 'ne^2.0')",0.9293478260869565,0.8369565217391305,0.7391304347826086,0.5380434782608695
85,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.5', 'ne^1.0')",0.9293478260869565,0.8369565217391305,0.7663043478260869,0.5597826086956522
86,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.5', 'ne^1.25')",0.9293478260869565,0.8369565217391305,0.7663043478260869,0.5597826086956522
87,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.5', 'ne^1.5')",0.9293478260869565,0.8315217391304348,0.7663043478260869,0.5597826086956522
88,best_fields,"('title^1.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.5', 'ne^1.75')",0.9293478260869565,0.842391304347826,0.7663043478260869,0.5434782608695652
